"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","is_filled","msLevel","filename"
479.207341555272,479.206848144531,479.208190917969,471.481,458.785,490.361,4948418.87748749,4940448.48192716,446351.71875,87,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
141.073862722608,141.073684692383,141.074005126953,479.099,472.896,487.879,3352842.42158984,2992172.06573256,420039.65625,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
350.084449257895,350.084320068359,350.084655761719,472.896,465.262,477.861,11789563.0317531,11783744.5727488,1079782.125,242,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
350.084545523996,350.084197998047,350.084869384766,464.023,456.268,465.262,4945274.06453908,4940958.63482266,734564.625,204,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
81.0334418545437,81.0332565307617,81.0335235595703,475.372,453.785,502.911,8258889.28953846,7780359.86632552,363974.6875,17,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
142.097540988633,142.097518920898,142.097549438477,479.099,474.134,492.876,4223167.33637187,4207106.3798606,415537.3125,68,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
149.100222685097,149.100082397461,149.100296020508,482.872,475.372,492.876,5276861.17168749,5208019.25416198,586440,37,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
213.106323311037,213.106002807617,213.106689453125,472.896,403.524,515.34,14920150.6065337,13375234.4994815,763804.9375,18,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
302.170841714865,302.170349121094,302.171569824219,477.861,460.026,487.879,3708609.59627539,3548204.30094359,285307.8125,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
108.044404016507,108.044364929199,108.044456481934,442.449,433.736,449.954,336338682.946789,335831171.05232,34624820,984,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
108.044353469925,108.044326782227,108.044403076172,480.338,468.98,487.879,8159884.50754687,7574108.21046941,728774.75,20,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
108.044362424605,108.044319152832,108.044425964355,424.984,416.194,433.736,6364230.16031249,5818086.9035477,1258668.125,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
108.044414691966,108.044258117676,108.044486999512,464.023,449.954,468.98,25688977.736625,25099265.0625049,6610273,20,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
125.070971990179,125.070945739746,125.070999145508,453.785,447.473,456.268,8636106.74229907,7331381.40013948,1132884.375,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
125.071001072162,125.070976257324,125.071029663086,434.973,430.028,441.211,7243795.8800677,5630897.06588042,842476.1875,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
137.045804744733,137.045700073242,137.0458984375,474.134,465.262,476.623,3636402.48934375,3565070.66723437,490934.40625,23,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
137.045736285015,137.045639038086,137.045822143555,480.338,476.623,485.349,2669397.27624777,2613044.35643399,534145.875,25,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
150.077489668967,150.077453613281,150.077545166016,467.742,456.268,481.598,59649188.0127032,59567586.2588062,4423951.5,566,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
170.057356834334,170.05729675293,170.057434082031,485.349,481.598,489.119,2364204.24726954,2359013.65612386,377421.78125,59,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
170.057333957551,170.05712890625,170.057556152344,479.099,475.372,481.598,1286888.97497187,1283205.95936153,336636.65625,53,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
170.057344330214,170.057266235352,170.057464599609,491.6,489.119,494.115,974001.873859371,971046.469749305,203252.828125,32,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
342.1657868285,342.165618896484,342.165924072266,467.742,464.023,474.134,5525467.25821093,5483721.83107647,701834.75,39,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
342.165724652324,342.165466308594,342.166076660156,481.598,479.099,486.64,2867956.69147135,2835668.92476114,404658.25,23,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
342.16587890001,342.165679931641,342.166107177734,461.266,457.545,464.023,2578079.72196875,2549550.85880564,448357.9375,25,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
342.165690019886,342.165283203125,342.165985107422,490.361,486.64,494.115,1659552.91751303,1632119.90679158,268143.03125,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
113.03451482968,113.034408569336,113.034553527832,481.598,474.134,487.879,6069127.00752841,5940486.89247565,762706.75,37,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
171.084475382599,171.084320068359,171.084594726562,464.023,458.785,476.623,12480500.7378683,12097012.2318833,1078620,30,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
171.084340524758,171.084243774414,171.084548950195,492.876,480.338,505.389,6165154.86593906,5737900.05521738,489147.125,13,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
171.084362185141,171.08430480957,171.084457397461,448.714,441.211,457.545,7768254.98096635,7440510.39975541,690896.875,19,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
223.020525194397,223.020294189453,223.020614624023,487.879,485.349,495.355,841493.836709963,775509.728926492,209575.921875,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
499.189432786036,499.188903808594,499.190032958984,489.119,479.099,495.355,2484539.86688462,2447410.69295652,283183.21875,19,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
204.069087683112,204.068939208984,204.069305419922,492.876,487.879,496.678,476132.190152343,453192.180749999,80563.015625,7,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
311.073815315613,311.073516845703,311.074584960938,484.11,477.861,489.119,3758541.1927014,3683252.38442102,458838.78125,19,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
311.073424040038,311.0732421875,311.073608398438,491.6,489.119,496.678,1699181.57657942,1653685.28135715,302162.625,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
73.0282545310391,73.028205871582,73.0283050537109,475.372,471.481,479.099,2989110.27018229,2926356.73852116,421260.34375,21,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
73.0282524640274,73.028205871582,73.0283355712891,467.742,462.781,471.481,1722687.68939732,1661259.22386998,312100.78125,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
73.028220367297,73.0281753540039,73.0282516479492,481.598,479.099,486.64,1827726.84942057,1765607.60785368,303209.53125,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
113.101760731634,113.101577758789,113.101951599121,494.115,491.6,497.917,2263021.07048123,2249993.70935391,528622.3125,27,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
148.039325791352,148.039276123047,148.039352416992,471.481,460.026,476.623,38629796.1380961,38629778.2644038,3400218,3400217,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
148.039346290881,148.039291381836,148.039428710938,494.115,485.349,497.917,2061582.95475625,2061570.38675625,294113.78125,153410,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
153.077073930312,153.07682800293,153.077224731445,485.349,475.372,497.917,5795594.69390624,5795573.40140624,527404.625,527404,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
155.081475643254,155.081436157227,155.081527709961,433.736,428.788,438.737,18155254.2481074,17508355.2767702,4113829.25,78,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
155.081496706382,155.081405639648,155.081573486328,446.165,438.737,451.194,9529944.68681874,8737971.17439044,984476.3125,17,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
171.06521956236,171.065048217773,171.065322875977,485.349,472.896,499.156,10307118.3170312,9708859.31533894,934620.625,26,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
171.065267911266,171.065185546875,171.065444946289,465.262,458.785,472.896,4168596.22436576,3817892.10031065,392770.15625,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
187.086540799272,187.086410522461,187.086700439453,489.119,485.349,495.355,1366909.74682911,1245422.81982919,182188.859375,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
187.086593340442,187.086486816406,187.086669921875,481.598,476.623,485.349,907162.902023437,826442.197303315,195350.75,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
231.05135542493,231.051239013672,231.051467895508,491.6,489.119,497.917,775507.467165174,749563.205435174,155383.03125,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
233.102383336307,233.102035522461,233.102981567383,485.349,462.781,497.917,7184995.22699999,7097741.62480538,502767.375,36,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
252.00232858816,252.001922607422,252.002639770508,494.115,491.6,497.917,534537.438310152,529205.708277132,157046.734375,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
269.142214297134,269.141937255859,269.142395019531,485.349,466.501,485.349,4018793.7666,3979319.88760494,443701.875,32,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
478.204412374787,478.204071044922,478.204681396484,472.896,458.785,491.6,30454329.7807061,30434648.0281075,1577227.875,300,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
113.039097909375,113.0390625,113.039131164551,495.355,487.879,499.156,4434875.52221875,4423699.74134157,876161.5625,38,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
134.100503034082,134.100387573242,134.100692749023,492.876,484.11,499.156,1579032.37588411,1576393.71726847,262496.90625,83,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
167.073654718682,167.073593139648,167.07373046875,482.872,476.623,492.876,24561486.0912307,24429112.5688671,2132263.25,63,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
167.073681191204,167.073593139648,167.073791503906,466.501,456.268,474.134,21966906.5265804,21822138.2315727,1683251.625,50,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
196.060561442938,196.060409545898,196.060653686523,287.923,273.366,305.804,28205763.6684994,26702190.1276977,1217029.625,22,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
196.060558688657,196.060455322266,196.060684204102,437.498,418.765,456.268,188598637.152787,186871432.835675,20125520,374,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
196.060563305538,196.060501098633,196.060638427734,334.595,330.569,338.459,10260616.4965625,9850354.71778807,1308905.375,24,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
196.060754217591,196.060638427734,196.060821533203,370.308,362.634,374.034,9440061.57083331,8875515.2158296,934400.875,17,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
99.0440378374458,99.0440292358398,99.0440521240234,489.119,480.338,495.355,4287083.40908724,4094651.56557624,470102.125,18,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
137.05879457404,137.058776855469,137.058837890625,480.338,476.623,491.6,15985725.4436355,15802764.9573955,1786554.875,79,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
137.058869096205,137.058776855469,137.058959960938,475.372,448.714,475.372,17487900.2394241,17215923.2015147,1784575,79,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
178.04992203211,178.049865722656,178.04997253418,437.498,431.267,446.165,121624572.668625,121530554.688585,16152322,888,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
178.049895939935,178.049682617188,178.050094604492,307.047,270.516,318.742,6741942.29720101,6468602.50588018,249549.890625,13,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
178.049853538584,178.049789428711,178.049896240234,334.595,330.569,339.699,2576704.61051339,2515921.40991746,300973.09375,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
178.049867159666,178.049819946289,178.049926757812,363.876,360.148,367.824,2087998.99382291,2035831.18499455,298560.59375,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
178.049874365243,178.049728393555,178.04997253418,375.276,367.824,380.323,3079555.23696405,2999463.30067279,281422.96875,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
178.049902806077,178.049728393555,178.050033569336,486.64,471.481,500.395,4238293.84465863,4069860.13389445,384907.09375,14,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
178.049912818686,178.049789428711,178.049987792969,403.524,399.789,408.723,1756433.04484152,1696954.71908862,212419.453125,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
178.049870894735,178.049743652344,178.050018310547,462.781,457.545,467.742,3056857.50643067,2990031.45789898,454398.40625,25,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.128503500549,197.128479003906,197.128570556641,333.355,329.329,335.837,11049216.3438,10855400.4866799,1615028.75,47,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.128448634548,197.128219604492,197.128616333008,479.099,474.134,484.11,4076567.50515625,3798039.10876479,537187.4375,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.128574617892,197.128479003906,197.128646850586,437.498,434.973,442.449,3637887.54065625,3421428.06695703,672444.875,19,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.12850632401,197.128448486328,197.128631591797,274.604,270.516,279.929,7465546.657183,7198565.55508574,1194738.875,35,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.12851524325,197.128463745117,197.128570556641,369.067,358.905,386.94,19039374.7053622,18311986.538873,1081764,31,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.128501107644,197.128433227539,197.128540039062,314.689,309.531,322.803,18890935.4508,18528617.7314203,1579462,46,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.128535607218,197.128479003906,197.12858581543,349.952,344.841,358.905,13376638.3813636,12995872.5805957,1195927,35,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.128597997712,197.128387451172,197.128768920898,497.917,489.119,505.389,1892758.91726863,1520036.11511461,201707.921875,5,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.128529411145,197.128448486328,197.128601074219,304.563,302.077,309.531,9449312.42077084,9233489.93321681,1346085.5,39,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
197.128545951254,197.12841796875,197.128662109375,464.023,458.785,467.742,2966796.70018527,2712749.13495791,437487.71875,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
71.0491913069216,71.0491638183594,71.0492324829102,490.361,477.861,501.636,7651606.31209911,7587947.09600052,704598.5625,64,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
87.0440589063082,87.0440216064453,87.044075012207,487.879,482.872,496.678,1630252.61839559,1464205.27547484,235261.375,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
194.117635081005,194.117599487305,194.117706298828,315.929,309.531,319.983,27616807.6153125,27204860.823431,2782754.75,54,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
194.117613575294,194.117568969727,194.11767578125,262.683,232.248,278.687,54946382.2391518,53272956.2203944,2429312.5,47,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
194.117616441654,194.117584228516,194.117645263672,366.362,361.39,376.558,11275831.792,10700153.7987019,1088879.375,21,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
194.117692608986,194.117630004883,194.117752075195,287.923,282.776,293.07,17343296.6185937,16937577.1126975,1875935.75,36,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
194.117650163536,194.117568969727,194.117721557617,300.654,293.07,308.289,33178905.2792812,32601291.6598189,2277092.5,44,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
194.117638247178,194.117568969727,194.117691040039,343.6,335.837,354.958,23420706.3659459,22706163.106624,1576144.875,30,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
194.117658038314,194.117492675781,194.117706298828,432.501,428.788,437.498,2902742.37862723,2554004.35375404,629714.875,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
325.139267772387,325.138946533203,325.139434814453,489.119,482.872,504.15,3575244.60396599,3449692.46392889,268823.5,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
154.061131235225,154.060913085938,154.06120300293,487.879,482.872,499.156,6061384.75719952,5924424.4236574,571807.4375,24,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
154.061057694543,154.060958862305,154.061126708984,480.338,474.134,482.872,1883306.3574442,1815062.89265675,436617.84375,18,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
545.379060999352,545.377868652344,545.379699707031,500.395,482.872,501.636,2478771.15363333,2191510.19161753,239187.234375,4,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
102.091322298483,102.091278076172,102.091384887695,497.917,494.115,504.15,1821257.6035913,1624747.22729108,356713.3125,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
115.077603956608,115.077423095703,115.077667236328,496.678,486.64,504.15,2032275.91562221,2030278.54375857,366013.65625,198,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
227.048489443795,227.048065185547,227.048721313477,496.678,468.98,528.249,4694213.89003275,4404188.37026065,233457.0625,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
274.097590268051,274.097320556641,274.097747802734,486.64,467.742,501.636,11659826.1536276,11538022.9603229,706559.6875,30,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
312.144005565449,312.143829345703,312.144104003906,434.973,430.028,442.449,28494251.4321875,27778552.3473354,3751188.75,55,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
334.160608322041,334.160430908203,334.160858154297,500.395,497.917,504.15,275000.612517188,274995.626117188,62865.140625,62864,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
474.176768868907,474.176513671875,474.177368164062,500.395,497.917,506.628,728397.7639548,726470.572429214,201613.890625,43,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
181.05288706677,181.052795410156,181.052963256836,490.361,481.598,497.917,11471374.5579206,11314480.0511465,1108964.875,39,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
96.0637013945797,96.0636672973633,96.0637588500977,495.355,484.11,501.636,4856137.94371373,4856120.41771373,540932.0625,540931,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
251.112717421379,251.112533569336,251.11279296875,481.598,475.372,485.349,8561021.44596873,8538637.17247242,950549.9375,71,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
251.11240276417,251.112106323242,251.112518310547,453.785,449.954,460.026,1821909.03101563,1801822.44051037,231738.828125,17,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
251.1127892289,251.112640380859,251.112976074219,472.896,467.742,475.372,4706663.259375,4688910.6647416,736513.1875,55,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
251.112543278218,251.112442016602,251.112731933594,489.119,485.349,494.115,5868156.06964287,5848176.60154244,798838.75,60,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
115.075191786684,115.075035095215,115.07527923584,495.355,486.64,509.107,4492450.76437436,4437596.21416467,405483.5,42,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
85.0647868587162,85.064697265625,85.0648574829102,505.389,501.636,509.107,349962.336031901,349956.110198568,74789.4453125,74788,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
182.128757107644,182.128662109375,182.128967285156,499.156,496.678,502.911,594334.689003907,580334.719542502,149350.625,13,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
186.123742871974,186.123672485352,186.123779296875,497.917,487.879,502.911,8071197.72072916,7904927.4147012,836422.875,30,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
288.143527099738,288.143249511719,288.144134521484,480.338,476.623,485.349,3368440.69092411,2908613.39765444,515999.0625,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
288.143559763958,288.143249511719,288.144317626953,436.209,433.736,441.211,1622482.6405599,1277816.36849459,319711.71875,5,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
114.06798729743,114.067916870117,114.068084716797,496.678,482.872,511.585,16481162.9967177,16481135.532109,1264704.25,1264703,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
117.054551029789,117.054496765137,117.05460357666,490.361,484.11,496.678,18018343.1944,17771763.6835781,1685432,57,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
117.054327919044,117.054252624512,117.054397583008,480.338,472.896,484.11,17427283.81975,17205046.9190469,1929947.25,65,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
117.054328978193,117.054267883301,117.054389953613,468.98,464.023,472.896,8806812.64873213,8625945.13945088,1206161,41,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
133.097142419988,133.097122192383,133.097213745117,494.115,484.11,501.636,41700190.7056875,41700171.9278304,3706407.25,3706406,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
179.055049181273,179.054992675781,179.055145263672,501.636,491.6,505.389,4792134.34386825,4786240.67346716,597027.6875,143,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
207.086390290432,207.086212158203,207.086547851562,500.395,500.395,514.102,2801327.35446307,2796754.20707266,470430.5625,120,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
299.175344771248,299.174926757812,299.175628662109,504.15,496.678,511.585,1544079.61837109,1534123.31807212,209428.390625,19,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
473.17393108834,473.17333984375,473.174255371094,502.911,499.156,512.862,4427688.47040624,4406150.96159837,536389.6875,36,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
473.173830979026,473.173400878906,473.174377441406,496.678,491.6,499.156,2279809.306875,2267935.86337928,423270.5,28,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
112.075695504274,112.075653076172,112.075721740723,340.939,334.595,346.081,6275940.94797916,5864616.15228109,598377.875,14,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
112.07572640878,112.075698852539,112.075744628906,438.737,433.736,442.449,2511244.27029242,2190308.40795809,379568.71875,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
148.096752499698,148.096710205078,148.096817016602,481.598,470.219,494.115,108217226.367974,107315955.454498,7537303.5,93,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
150.042599653199,150.042373657227,150.042709350586,509.107,505.389,512.862,346468.806423826,346462.578923826,71103.5625,71103,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
230.048149217904,230.04801940918,230.048294067383,490.361,475.372,512.862,27708761.0183229,26450128.2366424,1348840.25,21,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
230.04820416542,230.048065185547,230.048309326172,452.543,446.165,457.545,8900585.18694444,8476079.65789896,966422.625,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
230.048404287716,230.048294067383,230.048522949219,437.498,432.501,442.449,2961318.65817189,2627339.49273691,592118.5,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
339.107282230594,339.106750488281,339.107879638672,501.636,486.64,519.233,4257701.32156279,4054984.80541661,282291.65625,14,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
82.0524196153512,82.0523223876953,82.0524673461914,497.917,490.361,504.15,1624738.27355895,1386843.26705256,173782.375,6,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
115.086559090183,115.086494445801,115.086616516113,490.361,482.872,495.355,6748596.64568672,6628999.72756892,770594,34,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
115.086533407126,115.08650970459,115.086570739746,496.678,495.355,502.911,3587038.40246353,3510258.5856328,645713.75,31,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
206.092487777122,206.092254638672,206.092727661133,491.6,485.349,496.678,2254065.59979905,2041111.57626813,293097.28125,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
89.0596810421202,89.0595932006836,89.0597076416016,487.879,482.872,494.115,10509926.0282847,10217897.7155884,1281968.625,35,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
89.059696646798,89.0596618652344,89.0597457885742,468.98,464.023,472.896,5506933.1941808,5269878.97665383,780416,21,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
89.0596548001838,89.0596237182617,89.059684753418,477.861,472.896,482.872,9620214.7669375,9357856.82172258,1208427.125,33,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
128.045413261217,128.045379638672,128.045455932617,510.346,505.389,515.34,1015272.97525342,879403.461203849,155423.4375,4,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
248.082180865829,248.082092285156,248.082290649414,500.395,491.6,506.628,5243043.61367447,5237168.68960243,654995.3125,111,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
268.13885926064,268.138732910156,268.138977050781,485.349,462.781,499.156,70317043.504445,70274602.7700981,4079975.25,275,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
268.138829263425,268.138702392578,268.139007568359,452.543,447.473,457.545,3656487.79214063,3643707.96820873,491445.4375,33,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
268.138720807406,268.138671875,268.138824462891,512.862,505.389,517.994,1997782.95467188,1984987.90457961,246399.875,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
310.089725266894,310.089508056641,310.089935302734,505.389,496.678,509.107,2057570.74849219,2050144.55590858,264644.46875,48,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
310.089361892271,310.089141845703,310.089599609375,512.862,509.107,515.34,1208629.98590313,1204492.04163536,211496.828125,38,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
112.03929008528,112.039169311523,112.039413452148,505.389,479.099,533.373,7194661.85774692,6570140.19503912,519170.0625,17,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
253.106115224921,253.106048583984,253.106185913086,514.102,505.389,516.578,1204933.58563064,1204922.39663064,167640.1875,115256,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
253.105876653362,253.105728149414,253.106048583984,476.623,446.165,505.389,129260672.322404,129260613.098404,6845801,6845800,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
270.096448581903,270.096008300781,270.096740722656,497.917,494.115,501.636,3576765.80884376,3576758.28784376,618775.4375,618774,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
335.144999185038,335.144256591797,335.145599365234,509.107,502.911,521.887,1436044.65673333,1375166.05865623,162266.8125,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
366.09456814184,366.094024658203,366.094940185547,511.585,500.395,524.361,783700.217490543,727791.255443191,79857.1328125,5,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
170.117594634764,170.117431640625,170.117645263672,511.585,506.628,517.994,1204521.38579775,748197.39957602,204422.46875,4,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
225.096876827822,225.096817016602,225.096923828125,500.395,491.6,505.389,10532446.9341648,10532431.8916193,1319931.375,1319930,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
225.096793686313,225.096603393555,225.096969604492,507.868,505.389,511.585,2855820.57846874,2855813.14326874,599432.125,599431,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
378.148470953771,378.147857666016,378.149047851562,509.107,504.15,514.102,1826988.4126875,1816593.28604473,250543.796875,36,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
378.148689911461,378.1484375,378.149017333984,500.395,496.678,504.15,1126652.45372916,1119714.94155743,209068.8125,30,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
153.065833704473,153.065765380859,153.065887451172,346.081,308.289,423.739,43971157.7204926,42723740.7694488,642857.375,34,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
153.065866338539,153.06575012207,153.065963745117,462.781,453.785,470.219,19574416.2782596,19385292.2161911,1303551.75,73,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
153.065801975012,153.065734863281,153.065887451172,509.107,500.395,519.233,3180480.01292343,2979175.45244687,317420.84375,17,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
153.065877170219,153.065811157227,153.065933227539,437.498,431.267,442.449,7631570.39111459,7498801.66152258,1026705.375,58,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
153.065809978853,153.065780639648,153.065856933594,477.861,470.219,485.349,14278516.3816667,14103362.4640527,1225268.375,67,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
153.065869458052,153.065811157227,153.065933227539,448.714,442.449,453.785,11614045.0782778,11479447.8399792,1103331.25,62,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
